Model,Threshold,TP,FP,TN,FN,Accuracy,Precision,Recall,F1-score,False alarm rate,Warning workload,Warning workload percentage,False alarms,Missed hazardous cases,FN:FP cost ratio,Weighted cost,Cost per test record,Scenario
Gradient Boosting,0.12,46,500,225,5,0.34922680412371132,0.084249084249084255,0.90196078431372551,0.1541038525963149,0.68965517241379315,546,0.70360824742268047,500,5,20,600,0.77319587628865982,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.13,46,466,259,5,0.39304123711340205,0.08984375,0.90196078431372551,0.16341030195381884,0.64275862068965517,512,0.65979381443298968,466,5,20,566,0.72938144329896903,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.14000000000000001,46,441,284,5,0.42525773195876287,0.094455852156057493,0.90196078431372551,0.17100371747211895,0.60827586206896556,487,0.62757731958762886,441,5,20,541,0.69716494845360821,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.14999999999999999,45,413,312,6,0.46005154639175255,0.098253275109170299,0.88235294117647056,0.17681728880157171,0.56965517241379315,458,0.59020618556701032,413,6,20,533,0.68685567010309279,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.16,43,390,335,8,0.48711340206185566,0.099307159353348731,0.84313725490196079,0.17768595041322313,0.53793103448275859,433,0.5579896907216495,390,8,20,550,0.70876288659793818,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.17000000000000001,41,367,358,10,0.51417525773195871,0.10049019607843138,0.80392156862745101,0.1786492374727669,0.50620689655172413,408,0.52577319587628868,367,10,20,567,0.73067010309278346,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.17999999999999999,41,347,378,10,0.53994845360824739,0.1056701030927835,0.80392156862745101,0.18678815489749431,0.4786206896551724,388,0.5,347,10,20,547,0.70489690721649489,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.19,39,331,394,12,0.5579896907216495,0.10540540540540541,0.76470588235294112,0.18527315914489312,0.45655172413793105,370,0.47680412371134023,331,12,20,571,0.73582474226804129,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.20000000000000001,38,308,417,13,0.58634020618556704,0.10982658959537572,0.74509803921568629,0.19143576826196473,0.42482758620689653,346,0.44587628865979384,308,13,20,568,0.73195876288659789,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.20999999999999999,38,291,434,13,0.60824742268041232,0.11550151975683891,0.74509803921568629,0.20000000000000001,0.4013793103448276,329,0.42396907216494845,291,13,20,551,0.71005154639175261,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.22,38,274,451,13,0.63015463917525771,0.12179487179487179,0.74509803921568629,0.20936639118457301,0.37793103448275861,312,0.40206185567010311,274,13,20,534,0.68814432989690721,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.23000000000000001,37,264,461,14,0.64175257731958768,0.12292358803986711,0.72549019607843135,0.21022727272727273,0.36413793103448278,301,0.38788659793814434,264,14,20,544,0.7010309278350515,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.23999999999999999,37,251,474,14,0.65850515463917525,0.12847222222222221,0.72549019607843135,0.21828908554572271,0.34620689655172415,288,0.37113402061855671,251,14,20,531,0.68427835051546393,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.25,37,240,485,14,0.67268041237113407,0.13357400722021662,0.72549019607843135,0.22560975609756098,0.33103448275862069,277,0.35695876288659795,240,14,20,520,0.67010309278350511,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.26000000000000001,37,233,492,14,0.68170103092783507,0.13703703703703704,0.72549019607843135,0.23052959501557632,0.32137931034482758,270,0.34793814432989689,233,14,20,513,0.66108247422680411,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.27000000000000002,36,223,502,15,0.69329896907216493,0.138996138996139,0.70588235294117652,0.23225806451612904,0.30758620689655175,259,0.33376288659793812,223,15,20,523,0.6739690721649485,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.28000000000000003,35,212,513,16,0.70618556701030932,0.1417004048582996,0.68627450980392157,0.2348993288590604,0.29241379310344828,247,0.31829896907216493,212,16,20,532,0.68556701030927836,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.28999999999999998,35,200,525,16,0.72164948453608246,0.14893617021276595,0.68627450980392157,0.24475524475524477,0.27586206896551724,235,0.30283505154639173,200,16,20,520,0.67010309278350511,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.29999999999999999,34,194,531,17,0.72809278350515461,0.14912280701754385,0.66666666666666663,0.24372759856630824,0.26758620689655171,228,0.29381443298969073,194,17,20,534,0.68814432989690721,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.31,32,186,539,19,0.73582474226804129,0.14678899082568808,0.62745098039215685,0.23791821561338289,0.25655172413793104,218,0.28092783505154639,186,19,20,566,0.72938144329896903,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.32000000000000001,31,178,547,20,0.74484536082474229,0.14832535885167464,0.60784313725490191,0.23846153846153847,0.24551724137931036,209,0.26932989690721648,178,20,20,578,0.74484536082474229,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.33000000000000002,30,171,554,21,0.75257731958762886,0.14925373134328357,0.58823529411764708,0.23809523809523808,0.23586206896551723,201,0.25902061855670105,171,21,20,591,0.76159793814432986,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.34000000000000002,30,161,564,21,0.76546391752577314,0.15706806282722513,0.58823529411764708,0.24793388429752067,0.22206896551724137,191,0.24613402061855671,161,21,20,581,0.74871134020618557,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.34999999999999998,29,158,567,22,0.76804123711340211,0.15508021390374332,0.56862745098039214,0.24369747899159663,0.21793103448275863,187,0.24097938144329897,158,22,20,598,0.77061855670103097,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.35999999999999999,29,146,579,22,0.78350515463917525,0.1657142857142857,0.56862745098039214,0.25663716814159293,0.20137931034482759,175,0.22551546391752578,146,22,20,586,0.75515463917525771,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.37,27,139,586,24,0.78994845360824739,0.16265060240963855,0.52941176470588236,0.24884792626728111,0.19172413793103449,166,0.21391752577319587,139,24,20,619,0.79768041237113407,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.38,27,132,593,24,0.7989690721649485,0.16981132075471697,0.52941176470588236,0.25714285714285712,0.18206896551724139,159,0.20489690721649484,132,24,20,612,0.78865979381443296,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.39000000000000001,27,126,599,24,0.80670103092783507,0.17647058823529413,0.52941176470588236,0.26470588235294118,0.17379310344827587,153,0.19716494845360824,126,24,20,606,0.78092783505154639,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.40000000000000002,26,118,607,25,0.81572164948453607,0.18055555555555555,0.50980392156862742,0.26666666666666666,0.16275862068965516,144,0.18556701030927836,118,25,20,618,0.79639175257731953,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.40999999999999998,24,113,612,27,0.81958762886597936,0.17518248175182483,0.47058823529411764,0.25531914893617019,0.15586206896551724,137,0.17654639175257733,113,27,20,653,0.84149484536082475,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.41999999999999998,24,108,617,27,0.8260309278350515,0.18181818181818182,0.47058823529411764,0.26229508196721313,0.1489655172413793,132,0.17010309278350516,108,27,20,648,0.83505154639175261,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.42999999999999999,24,106,619,27,0.82860824742268047,0.18461538461538463,0.47058823529411764,0.26519337016574585,0.14620689655172414,130,0.16752577319587628,106,27,20,646,0.83247422680412375,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.44,22,104,621,29,0.82860824742268047,0.17460317460317459,0.43137254901960786,0.24858757062146894,0.14344827586206896,126,0.16237113402061856,104,29,20,684,0.88144329896907214,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.45000000000000001,21,102,623,30,0.82989690721649489,0.17073170731707318,0.41176470588235292,0.2413793103448276,0.1406896551724138,123,0.15850515463917525,102,30,20,702,0.90463917525773196,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.46000000000000002,21,99,626,30,0.83376288659793818,0.17499999999999999,0.41176470588235292,0.24561403508771928,0.13655172413793104,120,0.15463917525773196,99,30,20,699,0.90077319587628868,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.46999999999999997,21,94,631,30,0.84020618556701032,0.18260869565217391,0.41176470588235292,0.25301204819277107,0.1296551724137931,115,0.14819587628865979,94,30,20,694,0.89432989690721654,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.47999999999999998,21,87,638,30,0.84922680412371132,0.19444444444444445,0.41176470588235292,0.26415094339622641,0.12,108,0.13917525773195877,87,30,20,687,0.88530927835051543,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.48999999999999999,21,84,641,30,0.85309278350515461,0.20000000000000001,0.41176470588235292,0.26923076923076922,0.11586206896551725,105,0.13530927835051546,84,30,20,684,0.88144329896907214,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.5,21,83,642,30,0.85438144329896903,0.20192307692307693,0.41176470588235292,0.2709677419354839,0.11448275862068966,104,0.13402061855670103,83,30,20,683,0.88015463917525771,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.51000000000000001,20,81,644,31,0.85567010309278346,0.19801980198019803,0.39215686274509803,0.26315789473684209,0.11172413793103449,101,0.13015463917525774,81,31,20,701,0.90335051546391754,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.52000000000000002,20,74,651,31,0.86469072164948457,0.21276595744680851,0.39215686274509803,0.27586206896551724,0.10206896551724139,94,0.1211340206185567,74,31,20,694,0.89432989690721654,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.53000000000000003,20,71,654,31,0.86855670103092786,0.21978021978021978,0.39215686274509803,0.28169014084507044,0.097931034482758625,91,0.1172680412371134,71,31,20,691,0.89046391752577314,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.54000000000000004,19,68,657,32,0.87113402061855671,0.21839080459770116,0.37254901960784315,0.27536231884057971,0.093793103448275864,87,0.11211340206185567,68,32,20,708,0.91237113402061853,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.55000000000000004,19,65,660,32,0.875,0.22619047619047619,0.37254901960784315,0.2814814814814815,0.089655172413793102,84,0.10824742268041238,65,32,20,705,0.90850515463917525,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.56000000000000005,18,63,662,33,0.87628865979381443,0.22222222222222221,0.35294117647058826,0.27272727272727271,0.086896551724137933,81,0.10438144329896908,63,33,20,723,0.93170103092783507,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.56999999999999995,18,60,665,33,0.88015463917525771,0.23076923076923078,0.35294117647058826,0.27906976744186046,0.082758620689655171,78,0.10051546391752578,60,33,20,720,0.92783505154639179,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.57999999999999996,18,60,665,33,0.88015463917525771,0.23076923076923078,0.35294117647058826,0.27906976744186046,0.082758620689655171,78,0.10051546391752578,60,33,20,720,0.92783505154639179,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.58999999999999997,18,56,669,33,0.88530927835051543,0.24324324324324326,0.35294117647058826,0.28799999999999998,0.077241379310344832,74,0.095360824742268036,56,33,20,716,0.92268041237113407,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.59999999999999998,18,51,674,33,0.89175257731958768,0.2608695652173913,0.35294117647058826,0.29999999999999999,0.070344827586206901,69,0.08891752577319588,51,33,20,711,0.91623711340206182,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.60999999999999999,17,50,675,34,0.89175257731958768,0.2537313432835821,0.33333333333333331,0.28813559322033899,0.068965517241379309,67,0.086340206185567009,50,34,20,730,0.94072164948453607,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.62,17,48,677,34,0.89432989690721654,0.26153846153846155,0.33333333333333331,0.29310344827586204,0.06620689655172414,65,0.083762886597938138,48,34,20,728,0.93814432989690721,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.63,17,47,678,34,0.89561855670103097,0.265625,0.33333333333333331,0.29565217391304349,0.064827586206896548,64,0.08247422680412371,47,34,20,727,0.93685567010309279,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.64000000000000001,17,45,680,34,0.89819587628865982,0.27419354838709675,0.33333333333333331,0.30088495575221241,0.062068965517241378,62,0.079896907216494839,45,34,20,725,0.93427835051546393,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.65000000000000002,16,44,681,35,0.89819587628865982,0.26666666666666666,0.31372549019607843,0.28828828828828829,0.060689655172413794,60,0.077319587628865982,44,35,20,744,0.95876288659793818,hypothetical; not empirically measured mine-specific costs
