Resample,Model,ROC-AUC,PR-AUC,Recall,Precision,Brier Score,Positive count,Negative count,Precision zero division applied,Undefined metric reason
830,Gradient Boosting,0.86190669371196749,0.3762544847645744,0.6470588235294118,0.33000000000000002,0.095707193512370781,51,725,False,none
830,SVM,0.81279242731575385,0.31957129661023048,0,0,0.054768129951126301,51,725,True,No positive predictions; precision defined as zero
831,Logistic Regression,0.74939824205544292,0.19959938838387375,0.6470588235294118,0.17553191489361702,0.18246717114868211,51,725,False,none
831,Random Forest,0.76830290736984452,0.24096773325031237,0.078431372549019607,0.23529411764705882,0.063030670103092781,51,725,False,none
831,Gradient Boosting,0.70596348884381332,0.18464385136061656,0.39215686274509803,0.19607843137254902,0.114118616582383,51,725,False,none
831,SVM,0.7185125084516566,0.21583227089625906,0,0,0.057411741360752298,51,725,True,No positive predictions; precision defined as zero
832,Logistic Regression,0.77016903313049356,0.18687815531429552,0.56862745098039214,0.1746987951807229,0.17517143049469253,51,725,False,none
832,Random Forest,0.73020960108181188,0.18574608653953925,0.11764705882352941,0.23076923076923078,0.068505025773195879,51,725,False,none
832,Gradient Boosting,0.75954022988505743,0.30445536047646243,0.39215686274509803,0.20000000000000001,0.11194352930481957,51,725,False,none
832,SVM,0.68732927653820153,0.11519547155608949,0,0,0.060923675467773365,51,725,True,No positive predictions; precision defined as zero
833,Logistic Regression,0.71978363759296826,0.16312845485199537,0.5490196078431373,0.15469613259668508,0.18860344369643872,51,725,False,none
833,Random Forest,0.73845841784989863,0.19403270080595031,0.15686274509803921,0.30769230769230771,0.067837886597938143,51,725,False,none
833,Gradient Boosting,0.71256254225828264,0.21717248247931956,0.35294117647058826,0.17142857142857143,0.11928579351459841,51,725,False,none
833,SVM,0.68224475997295464,0.15063564907327853,0,0,0.059653171632191831,51,725,True,No positive predictions; precision defined as zero
834,Logistic Regression,0.79207572684246119,0.23287345384314423,0.60784313725490191,0.18023255813953487,0.17264963493118607,51,725,False,none
834,Random Forest,0.77515889114266401,0.20967483298776141,0.098039215686274508,0.17857142857142858,0.067166494845360816,51,725,False,none
834,Gradient Boosting,0.75653820148749151,0.22089206379503623,0.41176470588235292,0.18584070796460178,0.11740711165621927,51,725,False,none
834,SVM,0.68581473968897899,0.15470707117423921,0,0,0.059199942047161468,51,725,True,No positive predictions; precision defined as zero
835,Logistic Regression,0.82271805273833676,0.2404279055966122,0.74509803921568629,0.2360248447204969,0.16629726472993286,51,725,False,none
835,Random Forest,0.78961460446247456,0.26298817435095678,0.13725490196078433,0.31818181818181818,0.060569845360824742,51,725,False,none
835,Gradient Boosting,0.78947937795807976,0.30992151355321446,0.43137254901960786,0.23404255319148937,0.1045006186498742,51,725,False,none
835,SVM,0.73195402298850587,0.21064956265615462,0,0,0.057820335217962739,51,725,True,No positive predictions; precision defined as zero
836,Logistic Regression,0.76832995267072346,0.2522034565339249,0.58823529411764708,0.189873417721519,0.16260543285229093,51,725,False,none
836,Random Forest,0.76225828262339412,0.27029260897528867,0.15686274509803921,0.38095238095238093,0.060795489690721641,51,725,False,none
836,Gradient Boosting,0.76822177146720749,0.26160575677017822,0.43137254901960786,0.23404255319148937,0.10384863924627696,51,725,False,none
836,SVM,0.70215010141987833,0.21939052204243384,0,0,0.057951096547721556,51,725,True,No positive predictions; precision defined as zero
837,Logistic Regression,0.80448951994590945,0.26133761204031392,0.62745098039215685,0.20125786163522014,0.16673290303025615,51,725,False,none
837,Random Forest,0.77011494252873569,0.29942375428285084,0.17647058823529413,0.39130434782608697,0.061110309278350497,51,725,False,none
837,Gradient Boosting,0.74298850574712638,0.25417585028223533,0.37254901960784315,0.20000000000000001,0.10847501343439575,51,725,False,none
837,SVM,0.72805949966193373,0.23280967437913858,0,0,0.057259342754350788,51,725,True,No positive predictions; precision defined as zero
838,Logistic Regression,0.78141987829614612,0.22362048964262288,0.60784313725490191,0.19871794871794871,0.16793028706522084,51,725,False,none
838,Random Forest,0.67825557809330628,0.22224589710239107,0.13725490196078433,0.3888888888888889,0.064179639175257736,51,725,False,none
838,Gradient Boosting,0.71515889114266384,0.31152369663608154,0.41176470588235292,0.22826086956521738,0.10606847784733031,51,725,False,none
838,SVM,0.67675456389452326,0.16847012825135543,0,0,0.058638889122153807,51,725,True,No positive predictions; precision defined as zero
839,Logistic Regression,0.76200135226504395,0.18577819740357324,0.58823529411764708,0.1744186046511628,0.17658604189215671,51,725,False,none
839,Random Forest,0.72302907369844494,0.22190837089899884,0.17647058823529413,0.35999999999999999,0.063905541237113409,51,725,False,none
839,Gradient Boosting,0.73876943881000678,0.28935720928289949,0.39215686274509803,0.19607843137254902,0.1095460409797553,51,725,False,none
839,SVM,0.67805273833671409,0.18333190148977038,0,0,0.058353924711531564,51,725,True,No positive predictions; precision defined as zero
840,Logistic Regression,0.77468559837728201,0.22632887139035457,0.60784313725490191,0.19871794871794871,0.16704721434720443,51,725,False,none
840,Random Forest,0.76578769438810002,0.20618162175592752,0.13725490196078433,0.26923076923076922,0.065960438144329891,51,725,False,none
840,Gradient Boosting,0.72254225828262342,0.30604616279108116,0.37254901960784315,0.17924528301886791,0.11452780928876806,51,725,False,none
840,SVM,0.65268424611223808,0.15690677925108421,0,0,0.059983586897013906,51,725,True,No positive predictions; precision defined as zero
841,Logistic Regression,0.81849898580121705,0.24652107996910713,0.66666666666666663,0.21249999999999999,0.16584470074075069,51,725,False,none
841,Random Forest,0.81430696416497628,0.29798216789063148,0.21568627450980393,0.52380952380952384,0.058575773195876278,51,725,False,none
841,Gradient Boosting,0.74377281947261664,0.26580998167412434,0.41176470588235292,0.19626168224299065,0.10920382997497255,51,725,False,none
841,SVM,0.71853955375253553,0.16974931170141566,0,0,0.058492300758664843,51,725,True,No positive predictions; precision defined as zero
842,Logistic Regression,0.82158215010141988,0.22752120282719765,0.70588235294117652,0.20689655172413793,0.17451528383627626,51,725,False,none
842,Random Forest,0.832738336713996,0.35512412204167093,0.27450980392156865,0.45161290322580644,0.058008376288659791,51,725,False,none
842,Gradient Boosting,0.79670047329276539,0.32829950372608174,0.49019607843137253,0.23584905660377359,0.10647491024573726,51,725,False,none
842,SVM,0.74209601081812027,0.2743022209548398,0,0,0.05650222305206444,51,725,True,No positive predictions; precision defined as zero
843,Logistic Regression,0.74020283975659229,0.209771602677542,0.5490196078431373,0.16766467065868262,0.17825194803273334,51,725,False,none
843,Random Forest,0.70800540906017573,0.26914546818800272,0.15686274509803921,0.29629629629629628,0.067897293814432991,51,725,False,none
843,Gradient Boosting,0.69417173766058149,0.20909183734593043,0.33333333333333331,0.16037735849056603,0.11954932510316192,51,725,False,none
843,SVM,0.62728870858688301,0.18870775290301997,0,0,0.05947460272375063,51,725,True,No positive predictions; precision defined as zero
844,Logistic Regression,0.79080459770114953,0.19794524398710447,0.66666666666666663,0.18784530386740331,0.17544547424360823,51,725,False,none
844,Random Forest,0.73881000676132524,0.20794923556614919,0.13725490196078433,0.4375,0.064291623711340187,51,725,False,none
844,Gradient Boosting,0.76004056795131847,0.20882660399726599,0.43137254901960786,0.22448979591836735,0.10810964022465613,51,725,False,none
844,SVM,0.67551048005409065,0.20640770329980512,0,0,0.058437216122506609,51,725,True,No positive predictions; precision defined as zero
845,Logistic Regression,0.78969574036511159,0.2191904493506594,0.70588235294117652,0.19780219780219779,0.17542189600754723,51,725,False,none
845,Random Forest,0.76077079107505075,0.29805858240845262,0.21568627450980393,0.3235294117647059,0.065784278350515465,51,725,False,none
845,Gradient Boosting,0.74542258282623386,0.22994649387389721,0.45098039215686275,0.20175438596491227,0.11682533057350039,51,725,False,none
845,SVM,0.70626098715348207,0.20591166287291868,0,0,0.057662274043922122,51,725,True,No positive predictions; precision defined as zero
846,Logistic Regression,0.80984448951994592,0.22145605673136162,0.66666666666666663,0.20000000000000001,0.17143100877816053,51,725,False,none
846,Random Forest,0.78037863421230558,0.29453700697273411,0.17647058823529413,0.31034482758620691,0.06264523195876287,51,725,False,none
846,Gradient Boosting,0.7992968221771467,0.31119829567945451,0.41176470588235292,0.19444444444444445,0.10999035363011501,51,725,False,none
846,SVM,0.69985125084516564,0.21457432552368833,0,0,0.058628156425761802,51,725,True,No positive predictions; precision defined as zero
847,Logistic Regression,0.78850574712643673,0.22556043927586833,0.68627450980392157,0.22012578616352202,0.16502862876870741,51,725,False,none
847,Random Forest,0.75311697092630159,0.22007697486023489,0.13725490196078433,0.28000000000000003,0.064349226804123708,51,725,False,none
847,Gradient Boosting,0.78577417173766051,0.29919047874012034,0.43137254901960786,0.21568627450980393,0.10385485444818772,51,725,False,none
847,SVM,0.71515889114266395,0.19233763357433817,0,0,0.058334522508783716,51,725,True,No positive predictions; precision defined as zero
848,Logistic Regression,0.80232589587559167,0.25459629897422809,0.66666666666666663,0.20987654320987653,0.16957875105390785,51,725,False,none
848,Random Forest,0.76596348884381338,0.37475221039848844,0.21568627450980393,0.45833333333333331,0.057681829896907226,51,725,False,none
848,Gradient Boosting,0.80117647058823538,0.3861773596675534,0.5490196078431373,0.25925925925925924,0.10197622154225498,51,725,False,none
848,SVM,0.70082488167680868,0.1729337497445268,0,0,0.058316999708725378,51,725,True,No positive predictions; precision defined as zero
849,Logistic Regression,0.80256930358350231,0.22135707249240974,0.70588235294117652,0.20338983050847459,0.17264564235224306,51,725,False,none
849,Random Forest,0.80943881000676143,0.37757511717064918,0.25490196078431371,0.43333333333333335,0.059007989690721657,51,725,False,none
849,Gradient Boosting,0.80419202163624071,0.33259774529900921,0.50980392156862742,0.24299065420560748,0.1040040057807991,51,725,False,none
849,SVM,0.7885598377281946,0.25914475239202772,0,0,0.055919096641559911,51,725,True,No positive predictions; precision defined as zero
850,Logistic Regression,0.76324543610547668,0.23603744586444761,0.56862745098039214,0.18831168831168832,0.17275330728732849,51,725,False,none
850,Random Forest,0.76058147396889786,0.2913179014324101,0.17647058823529413,0.35999999999999999,0.063678350515463916,51,725,False,none
850,Gradient Boosting,0.71794455713319816,0.31187056691405673,0.43137254901960786,0.22,0.10754025985026984,51,725,False,none
850,SVM,0.65879648411088576,0.18311381212006766,0,0,0.058931705104128151,51,725,True,No positive predictions; precision defined as zero
851,Logistic Regression,0.78090601757944555,0.21500930150328021,0.6470588235294118,0.20754716981132076,0.16737384036905323,51,725,False,none
851,Random Forest,0.74910074374577418,0.19309661721845972,0.13725490196078433,0.2413793103448276,0.066364948453608255,51,725,False,none
851,Gradient Boosting,0.75794455713319819,0.25850333512655704,0.43137254901960786,0.20000000000000001,0.11149519350951113,51,725,False,none
851,SVM,0.70477349560513858,0.17534298167809781,0,0,0.058908760389344922,51,725,True,No positive predictions; precision defined as zero
852,Logistic Regression,0.72922244759972954,0.17070383990512419,0.5490196078431373,0.16568047337278108,0.18118099795688714,51,725,False,none
852,Random Forest,0.72823529411764698,0.20909261504598176,0.13725490196078433,0.25,0.068004768041237104,51,725,False,none
852,Gradient Boosting,0.71710615280595003,0.20602234125282223,0.35294117647058826,0.17999999999999999,0.11192074232088609,51,725,False,none
852,SVM,0.6641244083840433,0.13974743191159505,0,0,0.059516250408327392,51,725,True,No positive predictions; precision defined as zero
853,Logistic Regression,0.79932386747802575,0.24797643670139663,0.66666666666666663,0.20858895705521471,0.16833801811731278,51,725,False,none
853,Random Forest,0.80171737660581477,0.28072708701220606,0.15686274509803921,0.40000000000000002,0.059007345360824741,51,725,False,none
853,Gradient Boosting,0.74988505747126433,0.31362725419222237,0.45098039215686275,0.23958333333333334,0.10347209602790346,51,725,False,none
853,SVM,0.71667342799188638,0.18988481831798279,0,0,0.058300619956040182,51,725,True,No positive predictions; precision defined as zero
854,Logistic Regression,0.74688302907369852,0.18682049631369294,0.5490196078431373,0.15819209039548024,0.18303348152267884,51,725,False,none
854,Random Forest,0.71268424611223802,0.20692801091366889,0.11764705882352941,0.22222222222222221,0.068812628865979372,51,725,False,none
854,Gradient Boosting,0.68868154158215011,0.1965305981640364,0.31372549019607843,0.14035087719298245,0.12068600855524854,51,725,False,none
854,SVM,0.62066260987153488,0.12315321299157511,0,0,0.060418276677897995,51,725,True,No positive predictions; precision defined as zero
